0.07079,15.2216611433374,8.64043873742885,6.38974419859578,4.58965632420155
0.08483,15.3606092209705,8.7374537067297,6.46065958958044,4.63950828081862
0.10166,15.5205599415276,8.85078080379633,6.5435954272076,4.69778036129797
0.12182,15.7031279840141,8.98248230703426,6.64012755845641,4.76557152982689
0.14598,15.9097571013141,9.13482667825804,6.75198933832711,4.8440670733173
0.17493,16.1409791097261,9.30998453683549,6.8808787528503,4.9344455595898
0.20962,16.3964322102736,9.51004526805982,7.02853405783958,5.03787759364215
0.25119,16.6743324431612,9.73693576027398,7.1965494640354,5.15544514887033
0.301,16.9711590889593,9.99200310183414,7.38632914237912,5.28807835648301
0.3607,17.2814227134153,10.2762538498067,7.59907301933119,5.43653635150167
0.43223,17.5972748937166,10.5896442942052,7.8354235746709,5.60121856380299
0.51795,17.9090372215325,10.9312590694971,8.09569741425538,5.78227068772004
0.62066,18.2054583348438,11.2988522621615,8.37952159753825,5.97941372567808
0.74375,18.4750371538387,11.6888163838729,8.6859584868292,6.19202982643681
0.89125,18.7074616702831,12.0958385301854,9.01329174028516,6.41907565494466
1.068,18.8953801985222,12.5128808163644,9.35913048588926,6.65914470134992
1.2798,19.03611037305,12.9311500323097,9.72033132406983,6.91049362813607
1.53361,19.1321982481166,13.3404637323908,10.0929453436724,7.17120283107639
1.83775,19.1907859035242,13.729388785184,10.4723075352194,7.43910620774911
2.2022,19.2217470319004,14.0862018985973,10.8530017146053,7.71198471570346
2.63893,19.2351321317926,14.4000269222085,11.2290004311113,7.98757260401685
3.16228,19.239038482654,14.6623516488506,11.5936291310911,8.26359994174867
3.78941,19.2388445325459,14.8683237343073,11.9398553009371,8.53791097929741
4.54091,19.2374361391606,15.0182615407466,12.2604921387188,8.80849869713049
5.44145,19.2360621272036,15.1176440785756,12.5486557306265,9.07337877683981
6.52057,19.2351214099876,15.1762159818762,12.798311635829,9.33087320497471
7.81371,19.2345908623256,15.2057286121134,13.0052023593148,9.57934393907453
9.36329,19.2343523830124,15.2173189878783,13.167360474545,9.81734676187319
11.22018,19.234258463595,15.2195090465949,13.285964124313,10.0435724007921
13.44533,19.2342339802881,15.2175773538353,13.3654543460348,10.2568535326509
16.11176,19.2342293220786,15.2142634950963,13.4130321280924,10.4561350896435
19.30698,19.2342275372904,15.2107819842563,13.4374410269079,10.6404730943684
23.13586,19.2342272731478,15.2077233397531,13.4470567055915,10.8090613533788
27.72408,19.2342274069738,15.2053495706062,13.4486339748479,10.9611816825197
33.22221,19.2342274119312,15.2037346115729,13.4464365621399,11.0962308143042
39.81072,19.2342274098088,15.2027801998656,13.4427353825794,11.2137896776087
47.70583,19.2342274086,15.2022910042157,13.438536618112,11.3136320125006
57.16667,19.2342274114909,15.2020800725202,13.4343213389659,11.3958529392053
68.50374,19.234227408375,15.202007457851,13.4304099214309,11.4609193271999
82.08914,19.2342274129131,15.2019896480927,13.4270757676932,11.5098583682413
98.36875,19.2342274124607,15.2019832018983,13.4244815522503,11.5443132310066
117.87686,19.234227404879,15.2019836124548,13.4226651113245,11.5665457105961
141.25375,19.2342274046578,15.2019821594215,13.4215331767074,11.5793053573805
169.26666,19.2342274048918,15.2019831011098,13.4209195822941,11.5854471073118
202.83498,19.2342274055378,15.2019832154256,13.4206333409213,11.5875342449109
243.06044,19.2342274060518,15.2019828387281,13.4205239264003,11.5874527706783
291.26327,19.2342274058767,15.2019829282632,13.42048725549,11.5863401675334
349.02549,19.2342274058438,15.2019829394647,13.420479652982,11.5847270827044
418.24289,19.2342274058653,15.2019829319103,13.4204775965738,11.5827945280665
501.18723,19.2342274058632,15.2019829313028,13.4204769677303,11.580598730195
