0.07079,42.4240332608746,25.3509104204365,16.4220526305923,13.597679115687,12.2095709167405
0.08483,48.4453076571627,27.6211894965734,17.193225008422,13.9418309100206,12.3491169618626
0.10166,55.0269883604494,30.1352951271445,18.027329506902,14.3125310945991,12.4993053416939
0.12182,59.5050052626856,32.8171322887016,18.907980054544,14.7027708025799,12.6573667114235
0.14598,55.5540957695408,35.4546731342321,19.8098375212777,15.1026796227064,12.8194932236711
0.17493,47.0776959412886,37.5512871478268,20.6946286365026,15.4987207872608,12.9805817155642
0.20962,41.0956036007112,38.2377295038537,21.510020510255,15.8744054727235,13.1345857846008
0.25119,36.458891142149,36.82923936423,22.190332306621,16.2114521538784,13.275033177832
0.301,32.7474860586622,34.1182914782451,22.6634826486297,16.4919015800743,13.3958219464133
0.3607,29.8333233190841,31.4774445331102,22.8689086338267,16.7013014189551,13.4922858571039
0.43223,27.6467562325548,29.1325525262275,22.7857142253602,16.831767514237,13.5620838134911
0.51795,26.114348872811,26.9994170332534,22.4551086034389,16.8846081336358,13.6058594426428
0.62066,25.1389230844645,25.0737951093183,21.9651142383195,16.8700845475547,13.6269879592809
0.74375,24.596383938565,23.3828656977053,21.3955204771799,16.8039274962688,13.6306131235379
0.89125,24.3507500627923,21.9624366213788,20.7820881801491,16.7015902792435,13.622084665387
1.068,24.2771118886766,20.8409995386097,20.1330681202028,16.5733364218373,13.6056109615148
1.2798,24.2816547530152,20.0268648235773,19.4542952550638,16.4231763595171,13.5835868043647
1.53361,24.3082692214937,19.4993694720108,18.7565914867736,16.2511495813265,13.556822330204
1.83775,24.3320122233024,19.2091849485256,18.0569241511415,16.0561194188885,13.5251418360313
2.2022,24.3465580122423,19.0888882023089,17.3783255810036,15.8372571915406,13.4879465796073
2.63893,24.3535232137893,19.070087252139,16.748604346385,15.5947687130942,13.4445039018909
3.16228,24.3561792374158,19.0982167579474,16.1970650602968,15.3303993906046,13.3940279772205
3.78941,24.3569778158793,19.1388237381807,15.7489125192348,15.0481601185304,13.3358115262267
4.54091,24.3571663805121,19.1752119563037,15.4184044242689,14.7548229353443,13.2692379927466
5.44145,24.3571926113058,19.2018019124595,15.2041847560198,14.460413363935,13.1939123751903
6.52057,24.3571995707676,19.2185556907905,15.0891407094227,14.177889260052,13.1098492438338
7.81371,24.3571958644112,19.2277036220542,15.0461998787333,13.9219128769879,13.0176359137082
9.36329,24.357195373594,19.2319452985581,15.046990594004,13.7062974817201,12.9186765638655
11.22018,24.3571974162126,19.2335814890254,15.0688142356678,13.5406491049002,12.8153890233302
13.44533,24.3571951090244,19.2340861816851,15.0973249819288,13.4274813314643,12.7113368100352
16.11176,24.3571956270396,19.2342067755396,15.1251877094411,13.3615533377817,12.6110891149001
19.30698,24.3571958146249,19.2342251101562,15.1492882066347,13.3319499977812,12.5197404857449
23.13586,24.3571958491133,19.2342274455675,15.1684727145553,13.3259694251153,12.442083745127
27.72408,24.357195655294,19.2342260970271,15.1825208826598,13.3327125988771,12.3814460395944
33.22221,24.3571956385036,19.2342271949598,15.1918372346271,13.3449039673366,12.338850700987
39.81072,24.3571956418673,19.2342273524903,15.1973351772271,13.3586612154006,12.3127393674982
47.70583,24.3571956364763,19.2342272305501,15.2001555042574,13.3721473257681,12.2996099180486
57.16667,24.3571956467603,19.2342273737173,15.2013817843836,13.3844907401675,12.295194035659
68.50374,24.3571956527168,19.2342273754881,15.2018234958347,13.3951912156435,12.295739401297
82.08914,24.357195650712,19.2342274020965,15.2019483228682,13.4039077539245,12.2986575741564
98.36875,24.357195637212,19.2342274103857,15.2019768921209,13.4104919378492,12.3025456966726
117.87686,24.3571956417159,19.2342274082872,15.2019811919228,13.4150423036682,12.3067677715467
141.25375,24.3571956498801,19.2342274063813,15.2019827051546,13.4178543860726,12.311040802807
169.26666,24.3571956497464,19.2342274068052,15.2019830872051,13.4193833340548,12.3151872958055
202.83498,24.3571956373156,19.2342274065241,15.2019829769527,13.4200948029222,12.3190689131284
243.06044,24.3571956375581,19.2342274055008,15.2019829636172,13.4203686629744,12.3225037049255
291.26327,24.3571956380937,19.2342274060495,15.2019829050163,13.4204554753953,12.3253850802715
349.02549,24.3571956380345,19.234227405836,15.2019829272364,13.4204735160804,12.3276398367774
418.24289,24.3571956380882,19.2342274058706,15.2019829312169,13.4204765302959,12.3292545361987
501.18723,24.3571956380713,19.2342274058617,15.2019829312203,13.4204772013752,12.3303072318521
